,FileName,GenomeSize,GeneSize,Coding,ASR,ASR_predicted,ASR_normalized,Taxonomy,Organism
334,GCF_039881205.1_ESF131.1_genomic.gff,177600458,135216774,19431989,1.9623168271657625,2.00079416883931,2.27180792801579,Arthropods,Euwallacea similis
335,GCF_040115645.1_ASM4011564v1_genomic.gff,219832364,146400169,18752461,2.473051190454416,3.07973311908937,1.70360334105438,Arthropods,Euwallacea fornicatus
336,GCF_040412425.1_ASM4041242v1_genomic.gff,3176536843,1742857699,37959564,3.0320091927294,1.66919243232898,3.67310203008976,Arthropods,Macrobrachium rosenbergii
337,GCF_040414725.1_ASM4041472v1_genomic.gff,6424016119,2515952089,24291874,1.839151108720554,1.70597370545822,2.44346267295166,Arthropods,Anabrus simplex
338,GCF_040581485.1_Lhum_UNIL_v1.0_genomic.gff,244442583,218644175,23992541,2.602219414775617,2.42046689222923,2.49203779223572,Arthropods,Linepithema humile
339,GCF_040869045.1_ASM4086904v1_genomic.gff,1907801847,1023636908,24851128,3.222092453911951,2.66196380596911,2.87041391763218,Arthropods,Eurosta solidaginis
341,GCF_902806685.1_iAphHyp1.1_genomic.gff,408137179,267110219,21502872,1.4795057143994532,1.62158756466382,2.16820341942497,Arthropods,Maniola hyperantus
342,GCF_905115235.1_iHerIll2.2.curated.20191125_genomic.gff,1004948288,567657215,23134262,2.2307895536066806,2.12565394970645,2.41542087358956,Arthropods,Hermetia illucens
343,GCF_905147045.1_ilAglIoxx1.1_genomic.gff,384156914,262753022,20498052,2.0983226601239964,2.0926497775562,2.31595815225713,Arthropods,Nymphalis io
344,GCF_905147105.1_ilPieBrab1.1_genomic.gff,292325833,181138702,20152459,2.2218183895077024,2.75062625295257,1.78147740624446,Arthropods,Pieris brassicae
345,GCF_905147365.1_ilAriAges1.1_genomic.gff,435265205,291522869,21782531,1.9255733413164888,1.87161314927369,2.36424546173213,Arthropods,Aricia agestis
346,GCF_905147765.1_ilVanAtal1.2_genomic.gff,370420815,216274231,20666352,1.9141109664637477,1.85309756779506,2.37129866835801,Arthropods,Vanessa atalanta
347,GCF_905147795.1_ilPieRapa1.1_genomic.gff,256370193,170486588,20384706,2.226996258861913,2.62692201460218,1.91035951394906,Arthropods,Pieris rapae
348,GCF_905163445.1_ilParAegt1.1_genomic.gff,516571003,294434567,22689756,1.8738228828904109,1.78290312777288,2.40120502480687,Arthropods,Pararge aegeria
349,GCF_905220365.1_ilVanCard2.1_genomic.gff,424798336,243521249,21862629,1.7537077539942705,1.80844800219469,2.25554502148891,Arthropods,Vanessa cardui
350,GCF_905220415.1_ilColCroc2.1_genomic.gff,324897031,217525532,22560325,1.7031661113038044,1.83460356014637,2.17884782084676,Arthropods,Colias croceus
351,GCF_905220565.1_ilMelCinx1.1_genomic.gff,499397863,221181108,22523243,1.0435023943932054,1.42106604886296,1.93272161521957,Arthropods,Melitaea cinxia
352,GCF_905332965.1_iyBomPasc1.1_genomic.gff,307548333,223125025,19003024,2.698438785321746,2.80596569273984,2.20275836227124,Arthropods,Bombus pascuorum
353,GCF_905333055.1_ilManJurt1.1_genomic.gff,402038846,312235481,23687448,2.3158794480519806,2.39221964628492,2.2339450714564,Arthropods,Maniola jurtina
354,GCF_905404315.1_ilLepSina1.1_genomic.gff,685583065,410329505,20143831,2.0806522354163914,2.3548794519121,2.03605805319362,Arthropods,Leptidea sinapis
355,GCF_905475345.1_iyVesVulg1.1_genomic.gff,188185082,163077368,18686235,3.4040300253100746,3.3015417404269,2.4127735545725,Arthropods,Vespula vulgaris
356,GCF_905475395.1_inChrCarn1.1_genomic.gff,560232532,285388985,21843966,1.5179710497626668,1.51633810533097,2.31191821412103,Arthropods,Chrysoperla carnea
357,GCF_905475465.1_ilPieNapi1.2_genomic.gff,319186907,210719890,21640966,2.2601571482529934,3.02602269038623,1.54441972755609,Arthropods,Pieris napi
358,GCF_907164935.1_iOsmBic2.1_genomic.gff,222969496,144295621,20177542,2.5728866776736234,1.98692490947246,2.89624703789049,Arthropods,Osmia bicornis bicornis
359,GCF_907165205.1_icCocSept1.1_genomic.gff,398849173,245689618,23545749,1.8128751818428033,1.70088236108451,2.42227809044763,Arthropods,Coccinella septempunctata
360,GCF_910589235.1_iyVesCrab1.2_genomic.gff,229313526,156375449,18740071,3.1870883520131805,3.02601993884942,2.47135368285309,Arthropods,Vespa crabro
361,GCF_910591565.1_ilCydSple1.2_genomic.gff,630601649,462267998,24482358,1.524740958366837,1.68578204632178,2.14924418173439,Arthropods,Cydia splendana
362,GCF_910591885.1_iyBomTerr1.2_genomic.gff,392962041,216219566,18933528,3.1120809074779934,3.11044946683519,2.31191671033214,Arthropods,Bombus terrestris
363,GCF_912470025.1_iVesVel2.1_genomic.gff,193976845,159699359,18623139,3.629781101886208,3.09786114434792,2.84220522722762,Arthropods,Vespa velutina
364,GCF_912999745.1_ilPapMach1.1_genomic.gff,252114018,149557337,22293310,1.493339122813077,1.62742971239607,2.17619468010634,Arthropods,Papilio machaon
365,GCF_914767665.1_icHarAxyr1.1_genomic.gff,425524972,278132493,23049790,2.1233203859991785,2.01432329585418,2.41928235983433,Arthropods,Harmonia axyridis
366,GCF_917208135.1_iyAthRosa1.1_genomic.gff,171955050,135641202,20608037,2.860447795197573,3.149963726091,2.0207693387959,Arthropods,Athalia rosae
367,GCF_917563875.1_PGI_DIABVI_V3a_genomic.gff,2533404242,1378824204,30728126,2.23307519632014,1.67022994235121,2.87313052365826,Arthropods,Diabrotica virgifera virgifera
368,GCF_921293095.1_ioIscEleg1.1_genomic.gff,1722738530,895089475,27714860,2.0018118799806315,1.73322390738413,2.57887324228583,Arthropods,Ischnura elegans
369,GCF_932276165.1_ilPluXylo3.1_genomic.gff,323302761,222507367,23559023,1.8079117287673605,1.88913513748052,2.22906186097618,Arthropods,Plutella xylostella
370,GCF_943734635.1_idAnoCruzAS_RS32_06_genomic.gff,184084636,83548918,20920801,1.1913601682841877,1.29264756515549,2.20899787281803,Arthropods,Anopheles cruzii
371,GCF_943734655.1_idSabCyanKW18_F2_genomic.gff,676043992,328819882,24215178,1.5556505097753153,1.38588189550908,2.48005388395557,Arthropods,Sabethes cyaneus
372,GCF_943734665.1_idAnoAquaMG_Q_19_genomic.gff,176588384,121166229,21715081,2.175814633157481,2.19865607610996,2.28744382673685,Arthropods,Anopheles aquasalis
373,GCF_943734685.1_AcolN3_genomic.gff,262617596,175672070,23333424,2.5036976570605325,2.79804601712088,2.01593690962899,Arthropods,Anopheles coluzzii
374,GCF_943734695.1_idAnoMacuDA_375_x_genomic.gff,224074805,289925768,21387394,1.4210826246526342,1.63275525509093,2.09861263925104,Arthropods,Anopheles maculipalpis
375,GCF_943734705.1_idAnoCousDA_361_x.2_genomic.gff,269983652,118244741,22170475,1.2714423123546068,1.51065637167573,2.0710712103682,Arthropods,Anopheles coustani
376,GCF_943734725.1_idAnoMarsDA_429_01_genomic.gff,225727465,83981767,21565801,1.0359200662196597,1.4913944298269,1.85481090608209,Arthropods,Anopheles marshallii
377,GCF_943734735.2_idAnoGambNW_F1_1_genomic.gff,264466744,167385067,23387224,3.3167712850400712,3.29827152974761,2.32878502498179,Arthropods,Anopheles gambiae
378,GCF_943734745.1_idAnoDarlMG_H_01_genomic.gff,181652731,128534173,21343371,2.2506846739439608,2.10921305899401,2.45175688463928,Arthropods,Anopheles darlingi
379,GCF_943734755.1_idAnoMoucSN_F20_07_genomic.gff,271316723,115938848,21796687,1.3432116082595489,1.78386803787189,1.86962884007699,Arthropods,Anopheles moucheti
380,GCF_943734765.1_idAnoZiCoDA_A2_x.2_genomic.gff,269983652,98638504,21783657,1.0959319640407486,1.27185218478571,2.13436504894437,Arthropods,Anopheles ziemanni
381,GCF_943734845.2_idAnoFuneDA-416_04_genomic.gff,250713484,182038150,22915439,2.7500129934233426,3.01440969621353,2.04588856689915,Arthropods,Anopheles funestus
382,GCF_943735745.2_idAnoBellAS_SP24_06.2_genomic.gff,169590962,85120093,20278034,1.2356374883285035,1.49815126114886,2.04777149686897,Arthropods,Anopheles bellator
383,GCF_943737925.1_idAnoNiliSN_F5_01_genomic.gff,195236048,82556399,20183323,1.067154105396817,1.2003770179012,2.17706235718494,Arthropods,Anopheles nili
384,GCF_945859685.1_idEupCoro1.1_genomic.gff,648195582,339247189,24335097,2.0375456074820657,1.7568433172499,2.5909875599215,Arthropods,Eupeodes corollae
385,GCF_945859705.1_idEpiBalt1.1_genomic.gff,535345329,316453537,23734902,2.216452631656116,1.85201962986914,2.67471827147631,Arthropods,Episyrphus balteatus
386,GCF_947172395.1_ilBicAnyn1.1_genomic.gff,457159770,323840500,22904534,1.9182279368792223,2.02743408884434,2.20107911772422,Arthropods,Bicyclus anynana
387,GCF_947563725.1_qqArgBrue1.1_genomic.gff,1778384155,830983614,30481941,1.8794359584909637,1.6632168649793,2.526504363201,Arthropods,Argiope bruennichi
388,GCF_947568885.1_ilCydStro3.1_genomic.gff,542588748,421157884,23793529,1.561613621922162,1.73623605491772,2.13566283669377,Arthropods,Cydia strobilella
389,GCF_948474715.1_ilCydAmpl1.1_genomic.gff,504318984,368091952,23585212,1.3369499498244917,1.60130724020153,2.04592797931229,Arthropods,Cydia amplana
390,GCF_949628265.1_ieCloDipt1.1_genomic.gff,190111064,136236279,22026892,2.1691484663383287,2.24475061265118,2.23468312337648,Arthropods,Cloeon dipterum
391,GCF_950023065.1_ihPlaCitr1.1_genomic.gff,403646906,331025639,28876995,1.88664066326846,2.59876831163342,1.59815762132437,Arthropods,Planococcus citri
392,GCF_958450345.1_idCalVici1.1_genomic.gff,706524439,314878960,24734066,1.6180773108634867,1.62930253795667,2.29906004259615,Arthropods,Calliphora vicina
393,GCF_963082655.1_idStoCalc2.1_genomic.gff,1070934565,569372343,27126656,2.132962352602547,1.72041553175595,2.72283209053593,Arthropods,Stomoxys calcitrans
394,GCF_963556715.1_ilCydFagi1.1_genomic.gff,555051570,414363628,24552133,1.4293275455945111,1.65151088566465,2.0881019296192,Arthropods,Cydia fagiglandana
395,GCF_963855985.1_ilOstNubi1.1_genomic.gff,495500553,314294771,22763468,1.405017504362692,1.61524393646871,2.10005883758331,Arthropods,Ostrinia nubilalis
396,GCF_963966145.1_icTenMoli1.1_genomic.gff,276826441,196792560,24229469,2.2066060548004582,2.57545345774264,1.94143786674715,Arthropods,Tenebrio molitor
397,GCF_000002035.6_GRCz11_genomic.gff,1679203469,1094906131,57078292,2.1486242790866967,2.67771877191168,1.78119077686435,Fish,Danio rerio
398,GCF_000238955.4_M_zebra_UMD2a_genomic.gff,957485262,508225321,45411825,2.19575385926463,2.00453743562158,2.50150169333238,Fish,Maylandia zebra
399,GCF_000523025.1_Cse_v1.0_genomic.gff,470199494,349782881,38385276,2.067783490732228,2.53858121485538,1.83948754556618,Fish,Cynoglossus semilaevis
400,GCF_000633615.1_Guppy_female_1.0_MT_genomic.gff,731622281,485670651,40593503,2.363533371337773,2.46524762745576,2.20857101357134,Fish,Poecilia reticulata
401,GCF_000972845.2_L_crocea_2.0_genomic.gff,657939657,427698251,42690893,2.420511184903066,2.83419259514094,1.89660385945146,Fish,Larimichthys crocea
402,GCF_001444195.1_X_couchianus-1.0_genomic.gff,688541509,498991155,42128983,2.629079771519764,3.38747810262695,1.55188693858214,Fish,Xiphophorus couchianus
403,GCF_001640805.2_TLL_Latcal_v3_genomic.gff,673814222,460642895,45154791,2.049875172714231,2.70134148481135,1.65881895759221,Fish,Lates calcarifer
404,GCF_001649575.2_ASM164957v2_genomic.gff,680655669,455666007,40688708,2.364247028929992,3.19071390067056,1.48381839794876,Fish,Kryptolebias marmoratus
405,GCF_001660625.3_Coco_2.0_genomic.gff,842942949,551720123,43229470,2.6258696671506727,3.11910180036479,1.81705313647521,Fish,Ictalurus punctatus
406,GCF_001858045.2_O_niloticus_UMD_NMBU_genomic.gff,1005681550,622115924,51491190,2.5239156251778216,2.62486994324467,2.20933095162248,Fish,Oreochromis niloticus
407,GCF_002021735.2_Okis_V2_genomic.gff,2375911593,1235578634,75366243,2.604758777746159,2.77604366527324,2.13900038216225,Fish,Oncorhynchus kisutch
408,GCF_002234675.1_ASM223467v1_genomic.gff,734057086,472340200,40953839,2.558916320396728,3.265950040825,1.60325154926105,Fish,Oryzias latipes
409,GCF_002775205.1_X_maculatus-5.0-male_genomic.gff,704321165,470359378,42890525,2.3367030830235818,3.06572927264987,1.58125908006304,Fish,Xiphophorus maculatus
410,GCF_002910315.2_ASM291031v2_genomic.gff,2169553147,883644213,58287625,1.8206355980364612,1.71038030989412,2.42054055783167,Fish,Salvelinus sp. IW2-2015
411,GCF_002922805.2_ASM292280v2_genomic.gff,778703520,503828747,41293140,2.249973409626877,2.84445145125358,1.71580722806263,Fish,Oryzias melastigma
412,GCF_003331165.1_Xiphophorus_hellerii-4.1_genomic.gff,732906125,514841402,43663608,2.422664086760764,3.05984184693076,1.67310750951933,Fish,Xiphophorus hellerii
413,GCF_003368295.1_ASM336829v1_genomic.gff,1820635050,960018721,91103207,2.2922467043339094,2.38256967371484,2.2199623003084,Fish,Carassius auratus
414,GCF_003711565.1_ASM371156v2_genomic.gff,366303280,268358520,39373481,2.7274693339915768,3.34743261383715,1.69032198984376,Fish,Takifugu flavidus
415,GCF_004354835.1_PFLA_1.0_genomic.gff,877456336,549828514,42490795,2.060044487282481,1.84619109411771,2.5241386628541,Fish,Perca flavescens
416,GCF_005281545.1_ASM528154v1_genomic.gff,1087415941,663039470,43560341,2.188470448383313,2.44361572298078,2.05513999509186,Fish,Epinephelus lanceolatus
417,GCF_006386435.1_YSFRI_EMoa_1.0_genomic.gff,1030477684,682625971,43059569,2.1586887225926485,2.61912514663546,1.84984884564652,Fish,Epinephelus moara
418,GCF_007364275.1_fArcCen1_genomic.gff,932930362,513618430,45242203,1.7680173089714486,2.11540271383543,1.96289986482535,Fish,Archocentrus centrarchus
419,GCF_008315115.2_SLUC_FBN_1.2_genomic.gff,901238333,650494297,45041588,2.949560570555372,2.84219765108939,2.41764818915532,Fish,Sander lucioperca
420,GCF_008692095.1_UIUC_Espe_1.0_genomic.gff,854806606,561493356,40377195,2.5856687667382543,2.58596323838798,2.3099907980396,Fish,Etheostoma spectabile
421,GCF_008729295.1_YSFRI_Pleo_2.0_genomic.gff,895705288,492192674,41291405,1.624648398377338,1.7397773938858,2.19515627418087,Fish,Plectropomus leopardus
422,GCF_009762535.1_fNotCel1.pri_genomic.gff,846744125,563955397,41136867,1.901824706290832,2.48958259128459,1.72252738469557,Fish,Notolabrus celidotus
423,GCF_009769545.1_fCycLum1.pri_genomic.gff,572885595,338713766,39381017,2.010364155907909,2.21794084672251,2.10270857887473,Fish,Cyclopterus lumpus
424,GCF_009819705.1_fHipHip1.pri_genomic.gff,596792615,422018932,41046183,2.676097482681885,3.00311861290749,1.98326413946373,Fish,Hippoglossus hippoglossus
425,GCF_009829125.3_fPerMag1.2.pri_genomic.gff,752605561,479476559,40068900,1.6261953784606016,1.87359760753453,2.0628830406154,Fish,Periophthalmus magnuspinnatus
426,GCF_010015445.1_GENO_Pfluv_1.0_genomic.gff,951345774,612012804,44598330,2.44233970195745,2.29373785975669,2.45888711189009,Fish,Perca fluviatilis
427,GCF_011004845.1_fEsoLuc1.pri_genomic.gff,918748614,568776343,45784675,2.878362072025192,2.95388530365962,2.2347620380549,Fish,Esox lucius
428,GCF_011125445.2_MU-UCD_Fhet_4.1_genomic.gff,1203505739,698928238,47184055,2.2540420275451103,2.4227649729822,2.14156232425224,Fish,Fundulus heteroclitus
429,GCF_011397635.1_E.fuscoguttatus.final_Chr_v1_genomic.gff,1047012452,721608936,43986599,2.3081129095704807,2.82173738410442,1.79666079515539,Fish,Epinephelus fuscoguttatus
430,GCF_012432095.1_ASM1243209v1_genomic.gff,886586436,585497987,46260857,2.5668896492773574,2.81170075934111,2.06547415962558,Fish,Onychostoma macrolepis
431,GCF_013103735.1_CSU_Ecrag_1.0_genomic.gff,643078674,468104790,39024956,2.6939976306443496,2.42490821872109,2.57937468161259,Fish,Etheostoma cragini
432,GCF_013265735.2_USDA_OmykA_1.1_genomic.gff,2341688614,1327053491,77869096,2.8317538706241048,2.95572900949887,2.18631013081457,Fish,Oncorhynchus mykiss
433,GCF_013347855.1_fAngAng1.pri_genomic.gff,979045926,650855720,47873400,2.6951969151971658,2.91845198063768,2.08703020424882,Fish,Anguilla anguilla
434,GCF_013358815.1_fEleEle1.pri_genomic.gff,589358956,363697252,40754630,2.3913693732466714,2.42937481365272,2.27227982928328,Fish,Electrophorus electricus
435,GCF_013358895.1_ZZ_aureus_genomic.gff,1005575223,553685296,47881996,2.0407000577001844,2.21948810905143,2.13149721833808,Fish,Oreochromis aureus
436,GCF_013368585.1_fMegCyp1.pri_genomic.gff,959258046,528231825,45578113,1.804192091059145,1.71530231828621,2.39917504246227,Fish,Megalops cyprinoides
437,GCF_014805685.1_ASM1480568v1_genomic.gff,742596447,479200905,40275278,2.2672919352660954,2.70078896945674,1.87678823549869,Fish,Silurus meridionalis
438,GCF_014905685.2_NemWhi1_genomic.gff,1218316901,562849370,35549041,1.185395296598859,1.48788152654167,2.00779903974652,Fish,Nematolebias whitei
439,GCF_015220715.1_fPygNat1.pri_genomic.gff,1222050449,765464941,46414262,2.454568253180456,2.68622870071164,2.07862482215815,Fish,Pygocentrus nattereri
440,GCF_015220745.1_fSebUmb1.pri_genomic.gff,800904020,600525700,44288298,2.6730573389837646,2.95438608144972,2.02895652722338,Fish,Sebastes umbrosus
441,GCF_015846415.1_ASM1584641v1_genomic.gff,607940176,392796210,43580257,2.090931978670984,2.51348469088822,1.8877325574721,Fish,Triplophysa dalaica
442,GCF_016432855.1_SaNama_1.0_genomic.gff,2345513378,979200188,67351706,1.539427063658937,1.61540071946147,2.2343116138868,Fish,Salvelinus namaycush
443,GCF_016859285.1_ASM1685928v1_genomic.gff,691780295,439692309,39765982,2.3352615056758816,2.5301172257647,2.11542954960052,Fish,Xiphias gladius
444,GCF_016920845.1_GAculeatus_UGA_version5_genomic.gff,471894361,309959105,40936656,2.403634532336984,3.02819551975979,1.68572428226652,Fish,Gasterosteus aculeatus aculeatus
445,GCF_017589495.1_AALO_Geno_1.1_genomic.gff,854464681,515931350,42043407,2.083350167126085,2.09133151481387,2.30230392200154,Fish,Alosa alosa
446,GCF_017639745.1_fMelBoe1.pri_genomic.gff,865592457,543921737,43732664,2.1964884874152646,2.50437770656286,2.00239605054174,Fish,Melanotaenia boesemani
447,GCF_017654505.1_ASM1765450v1_genomic.gff,1542083420,809704846,54136686,2.4314756909944575,2.17861544001196,2.56314552067183,Fish,Polyodon spathula
448,GCF_017976325.1_fCheRos1.pri_genomic.gff,644208431,385710592,40637189,1.7145782893595325,2.14841445474031,1.87644910430856,Fish,Chelmon rostratus
449,GCF_017976425.1_fToxJac2.pri_genomic.gff,621503431,366621396,41313205,1.9726706025349523,2.66240497703309,1.62055089519119,Fish,Toxotes jaculatrix
450,GCF_018296145.1_Otsh_v2.0_genomic.gff,2294859190,1197754050,70977889,2.4486728395092165,2.58845228911136,2.17050582008718,Fish,Oncorhynchus tshawytscha
451,GCF_018320785.1_ASM1832078v1_genomic.gff,1173472134,727715912,42643985,2.106030334641568,2.24288664210272,2.17342896222818,Fish,Cheilinus undulatus
452,GCF_018340385.1_ASM1834038v1_genomic.gff,1680134903,888950486,75530705,2.1963324451956328,2.2729332677533,2.23368444713166,Fish,Cyprinus carpio
453,GCF_018492685.1_fAloSap1.pri_genomic.gff,903581644,606941205,47404035,2.5698404998646214,2.72232737750587,2.15779839204809,Fish,Alosa sapidissima
454,GCF_018555375.3_ASM1855537v3_genomic.gff,976090453,690389046,47033765,2.656536298975853,2.9197903765027,2.04703119216248,Fish,Anguilla rostrata
455,GCF_018812025.1_ASM1881202v1_genomic.gff,1109888616,732312671,52393159,2.457589873517648,2.57426073667528,2.19361440653169,Fish,Megalobrama amblycephala
456,GCF_018831695.1_ASM1883169v1_genomic.gff,730818536,431852252,45705995,2.274518145814351,2.5165218117736,2.06828160373008,Fish,Puntigrus tetrazona
457,GCF_019097595.1_SWU_Hwy_1.0_genomic.gff,789816092,490074129,42282551,2.4595830795544957,2.68804417145703,2.08182417778679,Fish,Hemibagrus wyckioides
458,GCF_019176455.1_IFAPA_SoseM_1_genomic.gff,603535267,395261803,42481421,2.16259849217379,2.6503615807121,1.82252218115102,Fish,Solea senegalensis
459,GCF_019703515.2_UBuf_Myxa_2_genomic.gff,2340864798,1420196704,72300912,2.338468386124922,2.99865126148138,1.65010239433287,Fish,Myxocyprinus asiaticus
460,GCF_019740435.1_SWU_Gaff_1.0_genomic.gff,680166006,484988472,42481846,2.530538409277224,3.09759727191398,1.74322640705258,Fish,Gambusia affinis
461,GCF_019802595.1_ASM1980259v1_genomic.gff,636535704,489119441,36587137,2.7107984972970147,3.36384911615014,1.65723465083621,Fish,Syngnathoides biaculeatus
462,GCF_019924925.1_HZGC01_genomic.gff,893215104,688795186,46668087,2.8673717652064887,3.38321816663866,1.79443886825716,Fish,Ctenopharyngodon idella
463,GCF_020085105.1_ASM2008510v1_genomic.gff,718820513,526326486,42530185,3.2470739546512672,3.64833093914525,1.90902828519535,Fish,Siniperca chuatsi
464,GCF_020382885.2_fScaArg1.pri_genomic.gff,570802272,404672409,42314120,2.6075731457962497,3.28374940961181,1.63410900587377,Fish,Scatophagus argus
465,GCF_020615455.1_ASM2061545v1_genomic.gff,2753287365,1239382644,74091570,2.083223907929067,1.96860548709256,2.42490369052584,Fish,Coregonus clupeaformis
466,GCF_021018895.1_ASM2101889v1_genomic.gff,647095223,453913949,42185126,2.3210605320937048,3.0489448489663,1.58240095281673,Fish,Seriola aureovittata
467,GCF_021184085.1_OgorEven_v1.0_genomic.gff,2690283663,1297220321,71089806,2.27527695039708,2.16109065198777,2.42447156809864,Fish,Oncorhynchus gorbuscha
468,GCF_021292245.1_ASM2129224v1_genomic.gff,829587215,539549451,42756302,2.2470776588676915,2.1219541087369,2.43540881982013,Fish,Micropterus dolomieu
469,GCF_021347895.1_KAUST_Apoly_ChrSc_genomic.gff,956771783,665945483,43857835,2.2088131801307567,2.71360008392208,1.80549836589801,Fish,Acanthochromis polyacanthus
470,GCF_021462225.1_DD_fGirMul_XY1_genomic.gff,1150004004,694607519,43794905,2.305414659536309,3.04639432102291,1.56930560820273,Fish,Girardinichthys multiradiatus
471,GCF_021917145.1_fHypTra1_genomic.gff,437273953,270951039,38740486,1.9714469508720156,2.23332852051142,2.04840370004993,Fish,Hypomesus transpacificus
472,GCF_022379125.1_ASM2237912v1_genomic.gff,538234718,404590183,41010362,2.945138304314407,3.61357037256827,1.64185320143546,Fish,Scophthalmus maximus
473,GCF_022458985.1_CIBA_Mcephalus_1.1_genomic.gff,634849760,425676003,42930357,2.471622399972122,2.97054963511034,1.81135803455111,Fish,Mugil cephalus
474,GCF_022539355.2_HSTE1.2_genomic.gff,602165188,399078489,40591298,2.4437751904361367,2.96989572342272,1.78416473670274,Fish,Hippoglossus stenolepis
475,GCF_022539595.1_ASM2253959v1_genomic.gff,863484803,581710065,42967715,2.673667403537749,3.32930107450228,1.65465159872481,Fish,Amphiprion ocellaris
476,GCF_022655615.1_HZAU_PFXX_2.0_genomic.gff,712016913,483099019,43067814,2.9272270935320748,3.06149514755789,2.17601721566352,Fish,Tachysurus fulvidraco
477,GCF_022985175.1_IGBB_LRoh.1.0_genomic.gff,1126558565,624071686,46129959,2.171725840900921,2.3976596546939,2.08435145589636,Fish,Labeo rohita
478,GCF_023373465.1_Oket_V2_genomic.gff,2556477726,1388153468,72782697,3.2906822070635826,2.71105137603437,2.88991610071854,Fish,Oncorhynchus keta
479,GCF_023375685.1_Billie_1.0_genomic.gff,825475682,503384589,41301277,2.135439056763305,2.42795468978393,2.01776963666871,Fish,Ictalurus furcatus
480,GCF_023375975.1_AstMex3_surface_genomic.gff,1373169186,969623027,48871235,2.522097241864258,2.79538449210421,2.03699801944938,Fish,Astyanax mexicanus
481,GCF_023724105.1_carGib1.2-hapl.c_genomic.gff,1583351535,1004903865,79268276,2.5370477970279057,2.93460970014982,1.91272336656742,Fish,Carassius gibelio
482,GCF_023856365.1_BBRACH_0.4_genomic.gff,988088817,568281920,47124259,2.911671778223611,3.19393258663605,2.02802446127689,Fish,Brienomyrus brachyistius
483,GCF_024217435.2_RoL_Ssco_1.2_genomic.gff,428400902,275668217,37065000,2.70071525698098,3.80110744052583,1.20989308614448,Fish,Syngnathus scovelli
484,GCF_024256425.1_CGAR_prim_01v2_genomic.gff,969620777,532845412,42924956,1.940367603405348,2.24757403624828,2.0030788368464,Fish,Clarias gariepinus
485,GCF_024489055.1_ASM2448905v1_genomic.gff,1085526929,621229330,47542871,2.364767012072115,2.1351454663294,2.53990681543204,Fish,Chanodichthys erythropterus
486,GCF_024500275.1_UOR_Pequ_1.1_genomic.gff,666479602,433525740,36828363,2.6002873383212823,3.08483660125954,1.82573600675107,Fish,Phycodurus eques
487,GCF_024500385.1_UOR_Ptae_1.2_genomic.gff,652173514,490878223,38012657,3.2449180019170982,3.74029872190363,1.8149045497028,Fish,Phyllopteryx taeniolatus
488,GCF_024679245.1_ASM2467924v1_genomic.gff,1228868788,791258366,47671369,2.1910457197065183,2.29918013338276,2.20215085601309,Fish,Pseudorasbora parva
489,GCF_024868665.1_Trosa_1v2_genomic.gff,684821613,444919552,42744285,2.199995554961324,2.55425443141932,1.95602639323134,Fish,Triplophysa rosa
490,GCF_025434085.1_ASM2543408v3_genomic.gff,544521268,409929262,37733106,2.6190059731631954,3.1120311450973,1.81726009775523,Fish,Hippocampus zosterae
491,GCF_025860055.1_RBS_HiC_50CHRs_genomic.gff,2186823573,1249380218,69782527,1.8733344236731355,2.36730978538028,1.81630990798219,Fish,Xyrauchen texanus
492,GCF_026213295.1_NIFS_Gcha_1.0_genomic.gff,629936721,374899895,42164987,1.7384576449650038,1.73171184893857,2.31703106571577,Fish,Gadus chalcogrammus
493,GCF_027358585.1_fPanHyp1.pri_genomic.gff,764974446,511977605,42633992,2.6506546231936245,3.13514840056802,1.82579149231494,Fish,Pangasianodon hypophthalmus
494,GCF_027409825.1_fScoJap1.pri_genomic.gff,828681152,423044218,42464460,1.3648438482439198,1.60201950184387,2.07310961608938,Fish,Scomber japonicus
495,GCF_027579695.1_fNeoGra1.pri_genomic.gff,2341916362,1266628099,44401349,2.153830371234892,1.9744463755525,2.48966926537172,Fish,Neoarius graeffei
496,GCF_027580225.1_HAU_Mang_1.0_genomic.gff,1104586043,722335526,50376022,2.3497651918605245,2.44474168752362,2.21530877402623,Fish,Misgurnus anguillicaudatus
497,GCF_027596085.1_Afim_UVic_2022_genomic.gff,653543715,370849074,40516660,1.4836768381204175,1.8245918590886,1.96937024872115,Fish,Anoplopoma fimbria
498,GCF_027744805.1_RoL_Ddac_1.1_genomic.gff,670648883,484324759,38748113,2.9695460524748647,3.45451977733205,1.82531154483214,Fish,Dunckerocampus dactyliophorus
499,GCF_027744825.2_RoL_Sspl_1.0_genomic.gff,582898256,331089982,39849979,2.650487143293099,2.97171961848836,1.98905279449407,Fish,Synchiropus splendidus
500,GCF_029220125.1_NWPU_hadal_v1_genomic.gff,626455521,386124826,38245438,2.178306756481649,2.23577952125239,2.25281250491859,Fish,Pseudoliparis swirei
501,GCF_029448725.1_ASM2944872v1_genomic.gff,2496185110,1327324210,76314985,2.446042477765016,2.71720966405182,2.03911808340253,Fish,Salvelinus fontinalis
502,GCF_029633855.1_fHopMal1.hap1_genomic.gff,1186371479,619902292,46752522,1.911634093236724,2.05769258489291,2.16422677803315,Fish,Hoplias malabaricus
503,GCF_029633865.1_fLamInc1.hap2_genomic.gff,1482357630,685508149,38239202,1.438222272525457,1.6407647971515,2.10774274506329,Fish,Lampris incognitus
